english;spanish;french;italian;german;japanese;chinese
Ushio's Hair;Pelo de Ushio;Cheveux d'Ushio;Capelli di Ushio;Ushios Haar;うしおヘア;
Promising Archhelm;Archicasco halagüeño;Kabuto cosmique H;Arcielmo promettente;Potenzial-Kabuto K;瑞星・覇【兜】;
Halcyon Archhelm;Archicasco halcyon;Kabuto Halcyon H;Arcielmo eccelso;Halcyon-Kabuto K;景星・覇【兜】;
Lucid Miter;Mitra lúcida;Couronne des étoiles H;Mitra lucida;Licht-Krone K;夢見・覇【冠】;
Dreamy Miter;Mitra etérea;Couronne des rêves H;Mitra da sogno;Traum-Krone K;夢語・覇【冠】;
Star Rook Helm;Casco de luz estelar;Heaume Star Rook;Elmo delle stelle;Sternlicht-Helm;スタールークヘルム;
Star Rook Cap;Gorro de luz estelar;Calot Star Rook;Capp. delle stelle;Sternlicht-Kappe;スタールークキャップ;
Hero's Hat;Sombrero del héroe;Chapeau du Héros;Copricapo dell'eroe;Heroenhut;勇者の帽子;
Hero's Cap;Gorro del héroe;Coiffe du Héros;Cappuccio dell'eroe;Heroenkappe;勇者の頭巾;
Champion's Hair;Melena de campeón;Couvre-chef du champion;Copricapo campione;ChampionKopfbedeckung;王者のヘッドギア;
Strongman's Hair;Cubrecabeza campeón;Couvre-chef du colosse;Copricapo energumeno;MuskelmannKopfbedckng;強者のヘッドギア;
Helm of Rage;Yelmo de ira;Heaume hérétique;Elmo rabbia;Helm der Wut;ヘルムオブレイジ;
Cap of Rage;Gorro de ira;Calot hérétique;Cappello rabbia;Kappe der Wut;キャップオブレイジ;
Helm of Anat;Yelmo de Anat;Heaume Anat;Elmo Anat;Helm der Anat;ヘルムオブアナト;
Cap of Anat;Gorro de Anat;Calot Anat;Cappello Anat;Kappe der Anat;キャップオブアナト;
Zodias Helm;Casco de Zodias;Heaume Zodias;Elmo Zodias;Zodias-Helm;ゾディアスヘルム;
Zodias Cap;Gorro de Zodias;Calot Zodias;Cappello Zodias;Zodias-Kappe;ゾディアスキャップ;
Bristling Mane;Melena áspera;Crinière sauvage;Criniera arruffata;Stachelmähne;逆巻く怒髪;
Terrifying Mane;Melena aterradora;Crinière terrifiante;Criniera tremenda;Schreckensmähne;威圧の逆髪;
Hiryu Sky Mask;Máscara Hiryu cielo;Masque Hiryu - Ciel;Masc. Hiryu cielo;Hiryu-Maske Luft;飛竜の面・空;
Hiryu Land Mask;Máscara Hiryu tierra;Masque Hiryu - Terre;Masc. Hiryu terra;Hiryu-Maske Land;飛竜の面・地;
Lodestar Band;Banda Polaris;Bandeau du Guide;Fascia Lord supremo;Sternenlord-Band;スターロードバンド;
Lodestar Hoop;Cinta Polaris;Serre-tête du Guide;Cerchio Lord supremo;Sternenlord-Haarband;スターロードフープ;
