english;spanish;french;italian;german;japanese;chinese
Varia Suit Shield;Escudo Climático;Bouclier Varia;Scudo Termotuta;Varia-Suit-Schild;バリアスーツシールド;
Zero Suit Gloves;Guantes del Traje Zero;Gants Zéro;Guanti Tuta Zero;Zero-Suit-Handschuhe;ゼロスーツグラブ;
Zero Suit Hands;Manos del Traje Zero;Mains Zéro;Mani Tuta Zero;Zero-Suit-Hände;ゼロスーツハンド;
Promising Archbraces;Archibraz. halagüeños;Kote cosmique H;Arcipar. promettenti;Potenzial-Kote K;瑞星・覇【篭手】;
Halcyon Archbraces;Archibrazales halcyon;Kote Halcyon H;Arcipar. eccelsi;Halcyon-Kote K;景星・覇【篭手】;
Lucid Archbraces;Archibrazales lúcidos;Kote des étoiles H;Arciparabr. lucidi;Licht-Kote K;夢見・覇【篭手】;
Dreamy Archbraces;Archibrazales etéreos;Kote des rêves H;Arciparabr. da sogno;Traum-Kote K;夢語・覇【篭手】;
Star Rook Vambraces;Brazales luz estelar;Avant-bras Star Rook;Parabr. delle stelle;SternlichtArmschinen;スタールークアーム;
Star Rook Guards;Guardab. luz estelar;Gardes Star Rook;Protez. delle stelle;Sternlicht-Armschutz;スタールークガード;
Hero's Braces;Brazales del héroe;Brassards du Héros;Parabr. dell'eroe;Heroen-Armschienen;勇者の腕当て;
Hero's Gloves;Guantes del héroe;Gants du Héros;Guanti dell'eroe;Heroenhandschuhe;勇者の手袋;
Champion's Wraps;Cintas de campeón;Bandages du champion;Fasciature campione;Champion-Bandagen;王者のバンテージ;
Strongman's Wraps;Cintas de forzudo;Bandages du colosse;Fasciature energumeno;Muskelmann-Bandagen;強者のバンテージ;
Braces of Rage;Brazales de ira;Avant-bras hérétiques;Parabraccia rabbia;Armschienen der Wut;アームオブレイジ;
Guards of Rage;Def. brazos de ira;Gardes hérétiques;Protezioni rabbia;Armschutz der Wut;ガードオブレイジ;
Braces of Anat;Brazales de Anat;Avant-bras Anat;Parabraccia Anat;Armschienen der Anat;アームオブアナト;
Guards of Anat;Def. brazos de Anat;Gardes Anat;Protezioni Anat;Armschutz der Anat;ガードオブアナト;
Zodias Vambraces;Brazales de Zodias;Avant-bras Zodias;Parabraccia Zodias;Zodias-Armschienen;ゾディアスアーム;
Zodias Guards;Guardabrazos Zodias;Gardes Zodias;Protezioni Zodias;Zodias-Armschutz;ゾディアスガード;
Hiryu Sky Kote;Kote Hiryu cielo;Kote Hiryu - Ciel;Kote Hiryu cielo;Hiryu-Kote Luft;飛竜の篭手・空;
Hiryu Land Kote;Kote Hiryu tierra;Kote Hiryu - Terre;Kote Hiryu terra;Hiryu-Kote Land;飛竜の篭手・地;
Lodestar Armguards;Brazales Polaris;Avant-bras du Guide;Protezioni Lord supremo;SternenlordArmschien;スターロードガード;
Lodestar Cuffs;Puños Polaris;Manches du Guide;Polsini Lord supremo;Sternenlord-Ärmel;スターロードカフス;
